Sample in Buffer,Sample in Window,TRIGGER,top_i/system_ila_0/inst/probe0_1,top_i/system_ila_0/inst/probe1_1[1:0],top_i/system_ila_0/inst/probe2_1[11:0],top_i/system_ila_0/inst/probe3_1[11:0],top_i/system_ila_0/inst/probe4_1[11:0],top_i/system_ila_0/inst/probe5_1[11:0],top_i/system_ila_0/inst/probe6_1[15:0],top_i/system_ila_0/inst/probe7_1[15:0],top_i/system_ila_0/inst/probe8_1[11:0],top_i/system_ila_0/inst/probe9_1[1:0],top_i/system_ila_0/inst/probe10_1[15:0],top_i/system_ila_0/inst/probe11_1[15:0],top_i/system_ila_0/inst/probe12_1[1:0],top_i/system_ila_0/inst/probe13_1,top_i/system_ila_0/inst/probe14_1,top_i/system_ila_0/inst/probe15_1[7:0],top_i/system_ila_0/inst/probe16_1,top_i/system_ila_0/inst/probe17_1,top_i/system_ila_0/inst/probe18_1,top_i/system_ila_0/inst/probe19_1[7:0],top_i/system_ila_0/inst/probe20_1,top_i/system_ila_0/inst/probe21_1,top_i/system_ila_0/inst/probe22_1,top_i/system_ila_0/inst/probe23_1[15:0],top_i/system_ila_0/inst/probe24_1[15:0],top_i/system_ila_0/inst/probe25_1,top_i/system_ila_0/inst/probe26_1,top_i/system_ila_0/inst/probe27_1,top_i/system_ila_0/inst/probe28_1,top_i/system_ila_0/inst/probe29_1[15:0],top_i/system_ila_0/inst/probe30_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,SIGNED,SIGNED,HEX,HEX,HEX,HEX,SIGNED,UNSIGNED
0,0,0,1,3,-2046,-2,1055,-284,-2330,-2503,577,3,-2324,-2288,0,0,0,ff,0,0,0,00,0,1,0,27,0,0,0,0,0,0,8192
1,1,0,1,3,2,-2046,1055,-284,-2930,-2550,1963,3,-2324,-2288,0,0,0,ff,0,0,0,00,0,1,0,-13,0,0,0,0,0,0,8192
2,2,0,1,3,2,-2046,730,1317,-2930,-2550,1963,3,-2327,-2294,0,0,1,ff,0,0,0,00,0,1,0,-13,0,0,0,0,0,0,8192
3,3,0,1,3,2046,2,730,1317,-2551,-2762,-577,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,31,0,0,0,0,0,0,8192
4,4,0,1,3,2046,2,-1436,495,-2551,-2762,-577,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,31,0,0,0,0,0,0,8192
5,5,0,1,3,-2,2046,-1436,495,-2985,-2706,-1963,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,-18,0,0,0,0,0,0,8192
6,6,0,1,3,-2,2046,-849,-1400,-2985,-2706,-1963,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,-18,0,0,0,0,0,0,8192
7,7,0,1,3,-2046,-2,-849,-1400,-2351,-2722,577,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,24,1,0,0,0,0,0,8192
8,8,0,1,3,-2046,-2,1540,-498,-2351,-2722,577,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,24,1,0,0,0,0,0,8192
9,9,0,1,3,2,-2046,1540,-498,-2463,-2381,1963,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,-29,0,0,0,0,0,0,8192
10,10,0,1,3,2,-2046,826,1400,-2463,-2381,1963,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,-29,0,0,0,0,0,0,8192
11,11,0,1,0,-2046,-2,826,1400,-1480,-2056,-577,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,6,0,0,0,0,0,0,8192
12,12,0,1,0,-2046,-2,-1536,508,-1480,-2056,-577,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,6,0,0,0,0,0,0,8192
13,13,0,1,0,2,-2046,-1536,508,-1270,-1368,-1963,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,-32,0,0,0,0,0,0,8192
14,14,0,1,0,2,-2046,-840,-1414,-1270,-1368,-1963,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,-32,0,0,0,0,0,0,8192
15,15,0,1,0,2046,2,-840,-1414,-45,-750,577,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,-4,0,0,0,0,0,0,8192
16,16,0,1,0,2046,2,1558,-498,-45,-750,577,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,-4,0,0,0,0,0,0,8192
17,17,0,1,0,-2,2046,1558,-498,278,120,1963,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,-9,0,0,0,0,0,0,8192
18,18,0,1,0,-2,2046,815,1400,278,120,1963,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,-9,0,0,0,0,0,0,8192
19,19,0,1,0,-2046,-2,815,1400,1389,785,-577,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,0,0,0,0,0,0,0,8192
20,20,0,1,0,-2046,-2,-1535,501,1389,785,-577,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,0,0,0,0,0,0,0,8192
21,21,0,1,0,2,-2046,-1535,501,1646,1556,-1963,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,20,0,0,0,0,0,0,8192
22,22,0,1,0,2,-2046,-842,-1416,1646,1556,-1963,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,20,0,0,0,0,0,0,8192
23,23,0,1,0,2046,2,-842,-1416,2228,1976,577,3,-2327,-2294,0,0,0,ff,0,0,0,00,0,1,0,4,0,0,0,0,0,0,8192
24,24,0,1,0,2046,2,1569,-477,2228,1976,577,3,-2327,-2294,0,0,0,01,0,0,0,00,0,1,0,4,0,0,0,0,0,0,8192
25,25,0,1,0,-2,2046,1569,-477,2486,2383,1963,3,-2327,-2294,0,0,0,01,0,0,0,00,0,1,0,16,0,0,0,0,0,0,8192
26,26,0,1,0,-2,2046,758,1346,2486,2383,1963,3,-2327,-2294,0,0,0,01,0,0,0,00,0,1,0,16,0,0,0,0,0,0,8192
27,27,0,1,0,-2046,-2,758,1346,2708,2643,-577,3,-2327,-2294,0,0,0,01,0,0,0,00,0,1,0,7,0,0,0,0,0,0,8192
28,28,0,1,0,-2046,-2,-938,1328,2708,2643,-577,3,-2327,-2294,0,0,0,01,0,0,0,00,0,1,0,7,0,0,0,0,0,0,8192
29,29,0,1,0,2,-2046,-938,1328,2811,2789,-1963,3,-2327,-2294,0,0,0,01,0,0,0,00,0,1,0,5,0,0,0,0,0,0,8192
30,30,0,1,0,2,-2046,-465,1174,2811,2789,-1963,3,-2327,-2294,0,0,0,01,0,0,0,00,0,1,0,5,0,0,0,0,0,0,8192
31,31,0,1,0,2046,2,-465,1174,2865,2859,577,3,-2327,-2294,0,0,0,01,0,0,0,00,0,1,0,1,0,0,0,0,0,0,8192
32,32,0,1,0,2046,2,-1054,269,2865,2859,577,3,-2327,-2294,0,0,0,01,0,0,0,00,0,1,0,1,0,0,0,0,0,0,8192
33,33,0,1,0,-2,2046,-1054,269,2868,2874,1963,3,-2327,-2294,0,0,0,01,0,0,0,00,0,1,0,0,0,0,0,0,0,0,8192
34,34,0,1,0,-2,2046,-732,-1315,2868,2874,1963,3,-2330,-2503,0,0,1,01,0,0,0,00,0,1,0,0,0,0,0,0,0,0,8192
35,35,0,1,0,-2046,-2,-732,-1315,2823,2844,-577,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,-1,0,0,0,0,0,0,8192
36,36,0,1,0,-2046,-2,1440,-495,2823,2844,-577,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,-1,0,0,0,0,0,0,8192
37,37,0,1,0,2,-2046,1440,-495,2699,2754,-1963,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,-2,0,0,0,0,0,0,8192
38,38,0,1,0,2,-2046,835,1394,2699,2754,-1963,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,-2,0,0,0,0,0,0,8192
39,39,0,1,0,2046,2,835,1394,2463,2588,577,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,-5,1,0,0,0,0,0,8192
40,40,0,1,0,2046,2,-1524,499,2463,2588,577,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,-5,1,0,0,0,0,0,8192
41,41,0,1,0,-2,2046,-1524,499,2167,2307,1963,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,-10,0,0,0,0,0,0,8192
42,42,0,1,0,-2,2046,-837,-1408,2167,2307,1963,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,-10,0,0,0,0,0,0,8192
43,43,0,1,3,2046,2,-837,-1408,1541,1891,-577,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,-10,1,0,0,0,0,0,8192
44,44,0,1,3,2046,2,1551,-508,1541,1891,-577,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,-10,1,0,0,0,0,0,8192
45,45,0,1,3,-2,2046,1551,-508,1211,1351,-1963,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,-19,0,0,0,0,0,0,8192
46,46,0,1,3,-2,2046,825,1407,1211,1351,-1963,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,-19,0,0,0,0,0,0,8192
47,47,0,1,3,-2046,-2,825,1407,51,736,577,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,-6,1,0,0,0,0,0,8192
48,48,0,1,3,-2046,-2,-1531,499,51,736,577,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,-6,1,0,0,0,0,0,8192
49,49,0,1,3,2,-2046,-1531,499,-294,-128,1963,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,-9,0,0,0,0,0,0,8192
50,50,0,1,3,2,-2046,-844,-1412,-294,-128,1963,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,-9,0,0,0,0,0,0,8192
51,51,0,1,3,2046,2,-844,-1412,-1394,-785,-577,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,1,1,0,0,0,0,0,8192
52,52,0,1,3,2046,2,1552,-499,-1394,-785,-577,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,1,1,0,0,0,0,0,8192
53,53,0,1,3,-2,2046,1552,-499,-1649,-1561,-1963,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,20,-1,0,0,0,0,2578,8192
54,54,0,1,3,-2,2046,825,1410,-1649,-1561,-1963,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,20,-1,0,0,0,0,2740,8192
55,55,0,1,3,-2046,-2,825,1410,-2230,-1982,577,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,4,0,0,0,0,0,2581,8192
56,56,0,1,3,-2046,-2,-1557,477,-2230,-1982,577,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,4,0,0,0,0,0,2421,8192
57,57,0,1,3,2,-2046,-1557,477,-2491,-2390,1963,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,15,-1,0,0,0,0,2421,8192
58,58,0,1,3,2,-2046,-765,-1350,-2491,-2390,1963,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,15,-1,0,0,0,0,2421,8192
59,59,0,1,3,2046,2,-765,-1350,-2713,-2646,-577,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,7,0,0,0,0,0,2095,8192
60,60,0,1,3,2046,2,944,-1330,-2713,-2646,-577,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,7,0,0,0,0,0,1768,8192
61,61,0,1,3,-2,2046,944,-1330,-2814,-2792,-1963,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,5,0,0,0,0,0,1768,8192
62,62,0,1,3,-2,2046,470,-1176,-2814,-2792,-1963,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,5,0,0,0,0,0,1768,8192
63,63,0,1,3,-2046,-2,470,-1176,-2869,-2864,577,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,1,1,0,0,0,0,1543,8192
64,64,0,1,3,-2046,-2,1051,-278,-2869,-2864,577,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,1,1,0,0,0,0,1319,8192
65,65,0,1,3,2,-2046,1051,-278,-2877,-2878,1963,3,-2330,-2503,0,0,0,01,0,0,0,00,0,1,0,0,2,0,0,0,0,1319,8192
66,66,0,1,3,2,-2046,725,1312,-2877,-2878,1963,0,2811,2789,0,0,1,01,0,0,0,00,0,1,0,0,2,0,0,0,0,1319,8192
67,67,0,1,3,2046,2,725,1312,-2832,-2842,-577,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,-1,2,0,0,0,0,858,8356
68,68,0,1,3,2046,2,-1433,494,-2832,-2842,-577,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,-1,2,0,0,0,0,397,8356
69,69,0,1,3,-2,2046,-1433,494,-2706,-2752,-1963,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,-1,3,0,0,0,0,-853,8356
70,70,0,1,3,-2,2046,-851,-1401,-2706,-2752,-1963,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,-1,3,0,0,0,0,-2102,8356
71,71,0,1,3,-2046,-2,-851,-1401,-2471,-2585,577,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,-4,2,0,0,0,0,-2102,8356
72,72,0,1,3,-2046,-2,1536,-493,-2471,-2585,577,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,-4,2,0,0,0,0,-2102,8356
73,73,0,1,3,2,-2046,1536,-493,-2175,-2306,1963,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,-9,1,0,0,0,0,-2269,8356
74,74,0,1,3,2,-2046,826,1399,-2175,-2306,1963,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,-9,1,0,0,0,0,-2435,8356
75,75,0,1,0,-2046,-2,826,1399,-1551,-1888,-577,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,-9,0,0,0,0,0,-2435,8356
76,76,0,1,0,-2046,-2,-1536,503,-1551,-1888,-577,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,-9,0,0,0,0,0,-2435,8356
77,77,0,1,0,2,-2046,-1536,503,-1217,-1345,-1963,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,-18,-2,0,0,0,0,-2556,8356
78,78,0,1,0,2,-2046,-834,-1414,-1217,-1345,-1963,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,-18,-2,0,0,0,0,-2676,8356
79,79,0,1,0,2046,2,-834,-1414,-53,-732,577,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,-6,-3,0,0,0,0,-2676,8356
80,80,0,1,0,2046,2,1547,-493,-53,-732,577,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,-6,-3,0,0,0,0,-2676,8356
81,81,0,1,0,-2,2046,1547,-493,294,128,1963,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,-9,-4,0,0,0,0,-2738,8356
82,82,0,1,0,-2,2046,827,1405,294,128,1963,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,-9,-4,0,0,0,0,0,8356
83,83,0,1,0,-2046,-2,827,1405,1397,786,-577,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,1,-5,0,0,0,0,0,8356
84,84,0,1,0,-2046,-2,-1544,499,1397,786,-577,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,1,-5,0,0,0,0,0,8356
85,85,0,1,0,2,-2046,-1544,499,1656,1558,-1963,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,20,-4,0,0,0,0,2726,8356
86,86,0,1,0,2,-2046,-835,-1413,1656,1558,-1963,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,20,-4,0,0,0,0,2726,8356
87,87,0,1,0,2046,2,-835,-1413,2239,1974,580,0,2811,2789,0,0,0,01,0,0,0,00,0,1,0,4,-3,0,0,0,0,2625,8356
88,88,0,1,0,2046,2,1569,-470,2239,1974,580,0,2811,2789,0,0,0,00,0,0,0,00,0,1,0,4,-3,0,0,0,0,2525,8356
89,89,0,1,0,-2,2046,1569,-470,2501,2380,1962,0,2811,2789,0,0,0,00,0,0,0,00,0,1,0,17,-2,0,0,0,0,2525,8356
90,90,0,1,0,-2,2046,755,1345,2501,2380,1962,0,2811,2789,0,0,0,00,0,0,0,00,0,1,0,17,-2,0,0,0,0,2525,8356
91,91,0,1,0,-2046,-2,755,1345,2724,2635,-580,0,2811,2789,0,0,0,00,0,0,0,00,0,1,0,9,0,0,0,0,0,2380,8356
92,92,0,1,0,-2046,-2,-939,1332,2724,2635,-580,0,2811,2789,0,0,0,00,0,0,0,00,0,1,0,9,0,0,0,0,0,2236,8356
93,93,0,1,0,2,-2046,-939,1332,2825,2781,-1962,0,2811,2789,0,0,0,00,0,0,0,00,0,1,0,7,2,0,0,0,0,2236,8356
94,94,0,1,0,2,-2046,-465,1171,2825,2781,-1962,0,2811,2789,0,0,0,00,0,0,0,00,0,1,0,7,2,0,0,0,0,2236,8356
95,95,0,1,0,2046,2,-465,1171,2882,2849,580,0,2811,2789,0,0,0,00,0,0,0,00,0,1,0,3,3,0,0,0,0,1976,8356
96,96,0,1,0,2046,2,-1042,280,2882,2849,580,0,2811,2789,0,0,0,00,0,0,0,00,0,1,0,3,3,0,0,0,0,1715,8356
97,97,0,1,0,-2,2046,-1042,280,2886,2861,1962,0,2811,2789,0,0,0,00,0,0,0,00,0,1,0,2,5,0,0,0,0,312,8356
98,98,0,1,0,-2,2046,-739,-1323,2886,2861,1962,0,2811,2789,0,0,0,00,0,0,0,00,0,1,0,2,5,0,0,0,0,-1090,8356
99,99,0,1,0,-2046,-2,-739,-1323,2838,2829,-580,3,-2855,-2860,0,0,1,00,0,0,0,00,0,1,0,2,4,0,0,0,0,-1090,8356
100,100,0,1,0,-2046,-2,1439,-487,2838,2829,-580,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,2,4,0,0,0,0,-1090,8055
101,101,0,1,0,2,-2046,1439,-487,2715,2740,-1963,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,0,4,0,0,0,0,-1348,8055
102,102,0,1,0,2,-2046,838,1385,2715,2740,-1963,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,0,4,0,0,0,0,-1606,8055
103,103,0,1,0,2046,2,838,1385,2480,2573,577,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,-3,1,0,0,0,0,-1606,8055
104,104,0,1,0,2046,2,-1519,511,2480,2573,577,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,-3,1,0,0,0,0,-1606,8055
105,105,0,1,0,-2,2046,-1519,511,2179,2292,1963,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,-8,0,0,0,0,0,-1856,8055
106,106,0,1,0,-2,2046,-842,-1403,2179,2292,1963,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,-8,0,0,0,0,0,-2106,8055
107,107,0,1,3,2046,2,-842,-1403,1551,1881,-577,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,-8,-3,0,0,0,0,-2106,8055
108,108,0,1,3,2046,2,1532,-509,1551,1881,-577,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,-8,-3,0,0,0,0,-2106,8055
109,109,0,1,3,-2,2046,1532,-509,1219,1345,-1963,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,-18,-4,0,0,0,0,-2274,8055
110,110,0,1,3,-2,2046,838,1403,1219,1345,-1963,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,-18,-4,0,0,0,0,-2441,8055
111,111,0,1,3,-2046,-2,838,1403,54,733,577,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,-5,-6,0,0,0,0,-2659,8055
112,112,0,1,3,-2046,-2,-1544,507,54,733,577,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,-5,-6,0,0,0,0,-2878,8055
113,113,0,1,3,2,-2046,-1544,507,-295,-125,1963,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,-9,-6,0,0,0,0,-1439,8055
114,114,0,1,3,2,-2046,-837,-1408,-295,-125,1963,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,-9,-6,0,0,0,0,2877,8055
115,115,0,1,3,2046,2,-837,-1408,-1399,-780,-577,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,1,-6,0,0,0,0,2857,8055
116,116,0,1,3,2046,2,1542,-504,-1399,-780,-577,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,1,-6,0,0,0,0,2837,8055
117,117,0,1,3,-2,2046,1542,-504,-1655,-1552,-1963,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,20,-5,0,0,0,0,2837,8055
118,118,0,1,3,-2,2046,841,1408,-1655,-1552,-1963,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,20,-5,0,0,0,0,2837,8055
119,119,0,1,3,-2046,-2,841,1408,-2239,-1970,577,3,-2855,-2860,0,0,0,00,0,0,0,00,0,1,0,5,-3,0,0,0,0,2782,8055
120,120,0,1,3,-2046,-2,-1554,488,-2239,-1970,577,3,-2855,-2860,0,0,0,fe,0,0,0,00,0,1,0,5,-3,0,0,0,0,2729,8055
121,121,0,1,3,2,-2046,-1554,488,-2500,-2375,1962,3,-2855,-2860,0,0,0,fe,0,0,0,00,0,1,0,17,-1,0,0,0,0,2729,8055
122,122,0,1,3,2,-2046,-765,-1344,-2500,-2375,1962,3,-2855,-2860,0,0,0,fe,0,0,0,00,0,1,0,17,-1,0,0,0,0,2729,8055
123,123,0,1,3,2046,2,-765,-1344,-2721,-2631,-580,3,-2855,-2860,0,0,0,fe,0,0,0,00,0,1,0,9,1,0,0,0,0,2628,8055
124,124,0,1,3,2046,2,933,-1337,-2721,-2631,-580,3,-2855,-2860,0,0,0,fe,0,0,0,00,0,1,0,9,1,0,0,0,0,2527,8055
125,125,0,1,3,-2,2046,933,-1337,-2818,-2776,-1962,3,-2855,-2860,0,0,0,fe,0,0,0,00,0,1,0,7,3,0,0,0,0,1460,8055
126,126,0,1,3,-2,2046,469,-1173,-2818,-2776,-1962,3,-2855,-2860,0,0,0,fe,0,0,0,00,0,1,0,7,3,0,0,0,0,392,8055
127,127,0,1,3,-2046,-2,469,-1173,-2872,-2851,580,3,-2855,-2860,0,0,0,fe,0,0,0,00,0,1,0,3,4,0,0,0,0,392,8055
128,128,0,1,3,-2046,-2,1043,-283,-2872,-2851,580,3,-2855,-2860,0,0,0,fe,0,0,0,00,0,1,0,3,4,0,0,0,0,392,8055
129,129,0,1,3,2,-2046,1043,-283,-2879,-2865,1963,3,-2855,-2860,0,0,0,fe,0,0,0,00,0,1,0,1,5,0,0,0,0,91,8055
130,130,0,1,3,2,-2046,736,1322,-2879,-2865,1963,0,2882,2849,0,0,1,fe,0,0,0,00,0,1,0,1,5,0,0,0,0,-211,8055
131,131,0,1,3,2046,2,736,1322,-2833,-2833,-577,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,1,4,0,0,0,0,-211,8165
132,132,0,1,3,2046,2,-1436,488,-2833,-2833,-577,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,1,4,0,0,0,0,-211,8165
133,133,0,1,3,-2,2046,-1436,488,-2706,-2745,-1963,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,0,3,0,0,0,0,-652,8165
134,134,0,1,3,-2,2046,-853,-1388,-2706,-2745,-1963,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,0,3,0,0,0,0,-1092,8165
135,135,0,1,3,-2046,-2,-853,-1388,-2473,-2582,574,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,-4,2,0,0,0,0,-1092,8165
136,136,0,1,3,-2046,-2,1534,-508,-2473,-2582,574,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,-4,2,0,0,0,0,-1092,8165
137,137,0,1,3,2,-2046,1534,-508,-2177,-2304,1964,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,-9,0,0,0,0,0,-1349,8165
138,138,0,1,3,2,-2046,834,1406,-2177,-2304,1964,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,-9,0,0,0,0,0,-1607,8165
139,139,0,1,0,-2046,-2,834,1406,-1553,-1890,-574,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,-9,-3,0,0,0,0,-2205,8165
140,140,0,1,0,-2046,-2,-1534,509,-1553,-1890,-574,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,-9,-3,0,0,0,0,-2804,8165
141,141,0,1,0,2,-2046,-1534,509,-1223,-1352,-1964,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,-18,-4,0,0,0,0,-2804,8165
142,142,0,1,0,2,-2046,-846,-1413,-1223,-1352,-1964,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,-18,-4,0,0,0,0,-2804,8165
143,143,0,1,0,2046,2,-846,-1413,-58,-739,574,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,-6,-6,0,0,0,0,-2835,8165
144,144,0,1,0,2046,2,1550,-504,-58,-739,574,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,-6,-6,0,0,0,0,-2866,8165
145,145,0,1,0,-2,2046,1550,-504,288,118,1964,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,-9,-6,0,0,0,0,-1425,8165
146,146,0,1,0,-2,2046,827,1402,288,118,1964,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,-9,-6,0,0,0,0,0,8165
147,147,0,1,0,-2046,-2,827,1402,1390,778,-574,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,1,-6,0,0,0,0,0,8165
148,148,0,1,0,-2046,-2,-1537,506,1390,778,-574,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,1,-6,0,0,0,0,0,8165
149,149,0,1,0,2,-2046,-1537,506,1650,1550,-1964,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,20,-4,0,0,0,0,1443,8165
150,150,0,1,0,2,-2046,-844,-1415,1650,1550,-1964,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,20,-4,0,0,0,0,2873,8165
151,151,0,1,0,2046,2,-844,-1415,2234,1968,577,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,4,-2,0,0,0,0,2853,8165
152,152,0,1,0,2046,2,1556,-481,2234,1968,577,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,4,-2,0,0,0,0,2833,8165
153,153,0,1,0,-2,2046,1556,-481,2494,2373,1963,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,17,-1,0,0,0,0,2274,8165
154,154,0,1,0,-2,2046,765,1341,2494,2373,1963,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,17,-1,0,0,0,0,1715,8165
155,155,0,1,0,-2046,-2,765,1341,2717,2632,-577,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,8,1,0,0,0,0,1715,8165
156,156,0,1,0,-2046,-2,-929,1338,2717,2632,-577,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,8,1,0,0,0,0,1715,8165
157,157,0,1,0,2,-2046,-929,1338,2820,2779,-1963,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,6,3,0,0,0,0,1498,8165
158,158,0,1,0,2,-2046,-470,1170,2820,2779,-1963,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,6,3,0,0,0,0,1281,8165
159,159,0,1,0,2046,2,-470,1170,2876,2848,577,0,2882,2849,0,0,0,fe,0,0,0,00,0,1,0,3,4,0,0,0,0,1281,8165
