time,feedback
1816,0
1820,0
1824,0
1828,0
1832,0
1836,0
1840,0
1844,0
1848,0
1852,0
1856,0
1860,0
1864,0
1868,0
1872,0
1876,0
1880,0
1884,0
1888,0
1892,0
1896,0
1900,0
1904,0
1908,0
1912,0
1916,0
1920,0
1924,0
1928,0
1932,0
1936,0
1940,0
1944,0
1948,0
1952,0
1956,0
1960,0
1964,0
1968,0
1972,0
1976,0
1980,0
1984,0
1988,0
1992,0
1996,0
2000,0
2004,0
2008,0
2012,0
2016,0
2020,0
2024,0
2028,0
2032,0
2036,0
2040,0
2044,0
2048,0
2052,0
2056,0
2060,0
2064,0
2068,0
2072,0
2076,0
2080,0
2084,0
2088,0
2092,0
2096,0
2100,0
2104,-1
2108,0
2112,-1
2116,-1
2120,0
2124,-1
2128,0
2132,-1
2136,0
2140,0
2144,0
2148,-1
2152,-1
2156,-1
2160,-2
2164,-2
2168,-2
2172,-1
2176,0
2180,2
2184,3
2188,4
2192,4
2196,2
2200,-3
2204,-9
2208,-18
2212,-28
2216,-39
2220,-49
2224,-57
2228,-63
2232,-67
2236,-67
2240,-66
2244,-62
2248,-59
2252,-56
2256,-53
2260,-52
2264,-51
2268,-52
2272,-53
2276,-54
2280,-55
2284,-56
2288,-56
2292,-56
2296,-55
2300,-56
2304,-56
2308,-56
2312,-56
2316,-57
2320,-57
2324,-57
2328,-57
2332,-58
2336,-58
2340,-58
2344,-58
2348,-58
2352,-58
2356,-58
2360,-57
2364,-58
2368,-57
2372,-58
2376,-58
2380,-59
2384,-59
2388,-59
2392,-57
2396,-55
2400,-52
2404,-50
2408,-50
2412,-51
2416,-55
2420,-62
2424,-70
2428,-76
2432,-82
2436,-82
2440,-78
2444,-69
2448,-58
2452,-44
2456,-33
2460,-24
2464,-22
2468,-24
2472,-33
2476,-45
2480,-59
2484,-70
2488,-80
2492,-83
2496,-83
2500,-78
2504,-71
2508,-63
2512,-56
2516,-52
2520,-50
2524,-51
2528,-53
2532,-56
2536,-58
2540,-60
2544,-60
2548,-61
2552,-59
2556,-59
2560,-58
2564,-58
2568,-58
2572,-58
2576,-58
2580,-58
2584,-58
2588,-58
2592,-58
2596,-58
2600,-58
2604,-58
2608,-58
2612,-58
2616,-58
2620,-58
2624,-58
2628,-58
2632,-58
2636,-58
2640,-58
2644,-58
2648,-58
2652,-58
2656,-58
2660,-58
2664,-58
2668,-58
2672,-58
2676,-58
2680,-57
2684,-58
2688,-57
2692,-58
2696,-58
2700,-59
2704,-59
2708,-59
2712,-57
2716,-55
2720,-52
2724,-51
2728,-50
2732,-52
2736,-56
2740,-63
2744,-71
2748,-77
2752,-82
2756,-82
2760,-78
2764,-68
2768,-57
2772,-43
2776,-32
2780,-23
2784,-21
2788,-24
2792,-32
2796,-44
2800,-57
2804,-69
2808,-77
2812,-81
2816,-80
2820,-75
2824,-68
2828,-60
2832,-54
2836,-50
2840,-48
2844,-49
2848,-51
2852,-54
2856,-56
2860,-58
2864,-58
2868,-58
2872,-57
2876,-57
2880,-56
2884,-57
2888,-57
2892,-58
2896,-58
2900,-57
2904,-55
2908,-53
2912,-51
2916,-49
2920,-49
2924,-50
2928,-55
2932,-61
2936,-68
2940,-73
2944,-76
2948,-75
2952,-70
2956,-61
2960,-49
2964,-37
2968,-26
2972,-19
2976,-18
2980,-22
2984,-31
2988,-42
2992,-54
2996,-64
3000,-71
3004,-74
3008,-73
3012,-68
3016,-62
3020,-55
3024,-50
3028,-46
3032,-43
3036,-42
3040,-42
3044,-43
3048,-45
3052,-48
3056,-52
3060,-58
3064,-63
3068,-67
3072,-69
3076,-68
3080,-63
3084,-54
3088,-43
3092,-31
3096,-20
3100,-13
3104,-11
3108,-14
3112,-24
3116,-37
3120,-53
3124,-67
3128,-79
3132,-85
3136,-85
3140,-78
3144,-66
3148,-51
3152,-35
3156,-22
3160,-13
3164,-10
3168,-12
3172,-19
3176,-28
3180,-40
3184,-50
3188,-58
3192,-62
3196,-64
3200,-61
3204,-56
3208,-50
3212,-45
3216,-40
3220,-38
3224,-38
3228,-39
3232,-41
3236,-42
3240,-43
3244,-44
3248,-44
3252,-43
3256,-43
3260,-42
3264,-42
3268,-42
3272,-43
3276,-43
3280,-43
3284,-42
3288,-41
3292,-38
3296,-36
3300,-35
3304,-35
3308,-38
3312,-42
3316,-46
3320,-51
3324,-54
3328,-55
3332,-53
3336,-48
3340,-39
3344,-30
3348,-20
3352,-13
3356,-8
3360,-8
3364,-13
3368,-22
3372,-34
3376,-46
3380,-57
3384,-65
3388,-68
3392,-65
3396,-58
3400,-47
3404,-35
3408,-22
3412,-12
3416,-6
3420,-3
3424,-6
3428,-12
3432,-22
3436,-34
3440,-45
3444,-55
3448,-61
3452,-63
3456,-60
3460,-53
3464,-43
3468,-32
3472,-20
3476,-11
3480,-5
3484,-4
3488,-6
3492,-12
3496,-22
3500,-33
3504,-44
3508,-53
3512,-59
3516,-60
3520,-58
3524,-51
3528,-41
3532,-30
3536,-19
3540,-11
3544,-5
3548,-4
3552,-7
3556,-13
3560,-22
3564,-33
3568,-43
3572,-52
3576,-56
3580,-58
3584,-53
3588,-46
3592,-36
3596,-26
3600,-16
3604,-10
3608,-6
3612,-7
3616,-11
3620,-18
3624,-25
3628,-33
3632,-39
3636,-42
3640,-43
3644,-42
3648,-38
3652,-34
3656,-30
3660,-27
3664,-24
3668,-24
3672,-25
3676,-26
3680,-28
3684,-29
3688,-30
3692,-29
3696,-30
3700,-29
3704,-30
3708,-29
3712,-29
3716,-29
3720,-29
3724,-29
3728,-29
3732,-28
3736,-28
3740,-28
3744,-28
3748,-28
3752,-28
3756,-28
3760,-29
3764,-29
3768,-29
3772,-29
3776,-30
3780,-30
3784,-30
3788,-29
3792,-29
3796,-27
3800,-27
3804,-24
3808,-24
3812,-24
3816,-25
3820,-28
3824,-31
3828,-35
3832,-39
3836,-41
3840,-40
3844,-37
3848,-32
3852,-26
3856,-19
3860,-12
3864,-8
3868,-6
3872,-8
3876,-14
3880,-21
3884,-31
3888,-39
3892,-48
3896,-50
3900,-52
3904,-47
3908,-41
3912,-30
3916,-22
3920,-13
3924,-9
3928,-6
3932,-8
3936,-13
3940,-19
3944,-26
3948,-33
3952,-38
3956,-41
3960,-42
3964,-40
3968,-38
3972,-33
3976,-30
3980,-27
3984,-25
3988,-24
3992,-24
3996,-23
4000,-24
4004,-25
4008,-27
4012,-29
4016,-33
4020,-37
4024,-41
4028,-42
4032,-42
4036,-39
4040,-35
4044,-28
4048,-21
4052,-14
4056,-9
4060,-8
4064,-9
4068,-15
4072,-22
4076,-32
4080,-41
4084,-49
4088,-53
4092,-54
4096,-50
4100,-44
4104,-35
4108,-25
4112,-16
4116,-10
4120,-6
4124,-6
4128,-9
4132,-15
4136,-23
4140,-33
4144,-42
4148,-49
4152,-53
4156,-54
4160,-49
4164,-43
4168,-33
4172,-24
4176,-15
4180,-10
4184,-8
4188,-9
4192,-13
4196,-20
4200,-27
4204,-34
4208,-40
4212,-43
4216,-44
4220,-42
4224,-39
4228,-35
4232,-32
4236,-28
4240,-26
4244,-25
4248,-25
4252,-24
4256,-26
4260,-26
4264,-28
4268,-31
4272,-35
4276,-39
4280,-43
4284,-45
4288,-45
4292,-42
4296,-37
4300,-30
4304,-23
4308,-17
4312,-13
4316,-12
4320,-14
4324,-20
4328,-27
4332,-34
4336,-40
4340,-44
4344,-45
4348,-45
4352,-42
4356,-38
4360,-34
4364,-31
4368,-29
4372,-27
4376,-27
4380,-26
4384,-27
4388,-27
4392,-29
4396,-31
4400,-35
4404,-39
4408,-43
4412,-45
4416,-45
4420,-43
4424,-38
4428,-32
4432,-25
4436,-18
4440,-13
4444,-12
4448,-14
4452,-19
4456,-25
4460,-32
4464,-39
4468,-44
4472,-45
4476,-45
4480,-42
4484,-39
4488,-34
4492,-31
4496,-29
4500,-28
4504,-28
4508,-29
4512,-31
4516,-32
4520,-33
4524,-33
4528,-34
4532,-33
4536,-34
4540,-33
4544,-34
4548,-33
4552,-34
4556,-34
4560,-33
4564,-33
4568,-33
4572,-33
4576,-33
4580,-33
4584,-33
4588,-33
4592,-33
4596,-33
4600,-33
4604,-33
4608,-33
4612,-33
4616,-33
4620,-33
4624,-33
4628,-33
4632,-33
4636,-33
4640,-33
4644,-33
4648,-33
4652,-33
4656,-33
4660,-33
4664,-33
4668,-33
4672,-34
4676,-34
4680,-34
4684,-35
4688,-35
4692,-34
4696,-33
4700,-31
4704,-30
4708,-29
4712,-30
4716,-31
4720,-34
4724,-39
4728,-42
4732,-46
4736,-46
4740,-45
4744,-41
4748,-34
4752,-27
4756,-20
4760,-14
4764,-11
4768,-12
4772,-16
4776,-22
4780,-29
4784,-36
4788,-42
4792,-45
4796,-46
4800,-44
4804,-41
4808,-36
4812,-33
4816,-30
4820,-29
4824,-29
4828,-30
4832,-32
4836,-33
4840,-34
4844,-34
4848,-34
4852,-34
4856,-33
4860,-33
4864,-33
4868,-34
4872,-34
4876,-35
4880,-34
4884,-34
4888,-33
4892,-32
4896,-30
4900,-29
4904,-29
4908,-31
4912,-34
4916,-37
4920,-41
4924,-45
4928,-46
4932,-45
4936,-41
4940,-35
4944,-27
4948,-20
4952,-14
4956,-11
4960,-11
4964,-14
4968,-20
4972,-28
4976,-35
4980,-41
4984,-45
4988,-46
4992,-44
4996,-41
5000,-37
5004,-34
5008,-30
5012,-29
5016,-27
5020,-27
5024,-27
5028,-28
5032,-29
5036,-30
5040,-33
5044,-37
5048,-41
5052,-44
5056,-46
5060,-46
5064,-43
5068,-37
5072,-30
5076,-22
5080,-14
5084,-9
5088,-7
5092,-8
5096,-14
5100,-22
5104,-33
5108,-43
5112,-53
5116,-58
5120,-59
5124,-56
5128,-49
5132,-38
5136,-28
5140,-18
5144,-11
5148,-7
5152,-7
5156,-11
5160,-17
5164,-25
5168,-32
5172,-39
5176,-43
5180,-45
5184,-44
5188,-41
5192,-37
5196,-33
5200,-30
5204,-29
5208,-28
5212,-29
5216,-30
5220,-32
5224,-33
5228,-33
5232,-33
5236,-33
5240,-32
5244,-32
5248,-31
5252,-32
5256,-32
5260,-33
5264,-33
5268,-33
5272,-32
5276,-31
5280,-29
5284,-27
5288,-27
5292,-27
5296,-30
5300,-33
5304,-37
5308,-42
5312,-45
5316,-46
5320,-44
5324,-39
5328,-32
5332,-24
5336,-16
5340,-10
5344,-7
5348,-7
5352,-11
5356,-19
5360,-30
5364,-40
5368,-50
5372,-56
5376,-60
5380,-58
5384,-52
5388,-42
5392,-32
5396,-21
5400,-12
5404,-6
5408,-3
5412,-5
5416,-10
5420,-18
5424,-29
5428,-39
5432,-49
5436,-55
5440,-58
5444,-57
5448,-51
5452,-42
5456,-32
5460,-21
5464,-12
5468,-6
5472,-3
5476,-4
5480,-9
5484,-17
5488,-28
5492,-39
5496,-49
5500,-56
5504,-59
5508,-58
5512,-53
5516,-44
5520,-34
5524,-23
5528,-13
5532,-7
5536,-4
5540,-5
5544,-10
5548,-17
5552,-28
5556,-38
5560,-49
5564,-55
5568,-59
5572,-56
5576,-51
5580,-42
5584,-32
5588,-21
5592,-13
5596,-8
5600,-7
5604,-9
5608,-15
5612,-22
5616,-31
5620,-38
5624,-43
5628,-46
5632,-46
5636,-43
5640,-39
5644,-35
5648,-31
5652,-28
5656,-27
5660,-28
5664,-28
5668,-30
5672,-31
5676,-33
5680,-32
5684,-33
5688,-32
5692,-33
5696,-32
5700,-33
5704,-32
5708,-33
5712,-33
5716,-33
5720,-33
5724,-33
5728,-33
5732,-33
5736,-33
5740,-33
5744,-33
5748,-34
5752,-33
5756,-34
5760,-34
5764,-34
5768,-34
5772,-35
5776,-34
5780,-34
5784,-33
5788,-32
5792,-30
5796,-28
5800,-27
5804,-27
5808,-30
5812,-33
5816,-38
5820,-43
5824,-46
5828,-48
5832,-47
5836,-43
5840,-37
5844,-29
5848,-20
5852,-13
5856,-8
5860,-7
5864,-10
5868,-17
5872,-27
5876,-38
5880,-49
5884,-56
5888,-62
5892,-59
5896,-56
5900,-45
5904,-36
5908,-24
5912,-15
5916,-9
5920,-8
5924,-10
5928,-15
5932,-23
5936,-31
5940,-39
5944,-44
5948,-47
5952,-47
5956,-46
5960,-42
5964,-38
5968,-34
5972,-31
5976,-29
5980,-29
5984,-27
5988,-28
5992,-27
5996,-29
6000,-31
6004,-35
6008,-38
6012,-43
6016,-46
6020,-48
6024,-47
6028,-43
6032,-37
6036,-29
6040,-21
6044,-14
6048,-10
6052,-8
6056,-12
6060,-18
6064,-28
6068,-38
6072,-49
6076,-56
6080,-61
6084,-60
6088,-55
6092,-46
6096,-36
6100,-25
6104,-16
6108,-9
6112,-6
6116,-7
6120,-11
6124,-19
6128,-29
6132,-40
6136,-50
6140,-57
6144,-61
6148,-59
6152,-55
6156,-45
6160,-36
6164,-24
6168,-16
6172,-10
6176,-8
6180,-10
6184,-15
6188,-22
6192,-30
6196,-38
6200,-43
6204,-47
6208,-47
6212,-46
6216,-42
6220,-39
6224,-35
6228,-32
6232,-30
6236,-29
6240,-27
6244,-28
6248,-27
6252,-29
6256,-31
6260,-34
6264,-39
6268,-43
6272,-46
6276,-48
6280,-47
6284,-42
6288,-37
6292,-28
6296,-22
6300,-16
6304,-13
6308,-13
6312,-18
6316,-24
6320,-32
6324,-39
6328,-44
6332,-47
6336,-48
6340,-45
6344,-42
6348,-37
6352,-33
6356,-30
6360,-27
6364,-27
6368,-26
6372,-27
6376,-27
6380,-29
6384,-31
6388,-35
6392,-39
6396,-43
6400,-46
6404,-47
6408,-45
6412,-41
6416,-35
6420,-27
6424,-21
6428,-15
6432,-13
6436,-13
6440,-18
6444,-24
6448,-32
6452,-38
6456,-44
6460,-46
6464,-47
6468,-44
6472,-41
6476,-36
6480,-33
6484,-30
6488,-29
6492,-29
6496,-30
6500,-31
6504,-32
6508,-33
6512,-33
6516,-34
6520,-33
6524,-33
6528,-32
6532,-33
6536,-32
6540,-33
6544,-33
6548,-32
6552,-32
6556,-32
6560,-32
6564,-32
6568,-32
6572,-33
6576,-33
6580,-33
6584,-33
6588,-33
6592,-33
6596,-33
6600,-33
6604,-33
6608,-33
6612,-33
6616,-33
6620,-32
6624,-32
6628,-32
6632,-31
6636,-31
6640,-31
6644,-31
6648,-31
6652,-31
6656,-31
6660,-32
6664,-32
6668,-33
6672,-33
6676,-33
6680,-32
6684,-31
6688,-29
6692,-28
6696,-27
6700,-28
6704,-31
6708,-34
6712,-39
6716,-42
6720,-44
6724,-44
6728,-42
6732,-36
6736,-30
6740,-22
6744,-16
6748,-12
6752,-11
6756,-13
6760,-18
6764,-25
6768,-32
6772,-38
6776,-43
6780,-45
6784,-45
6788,-42
6792,-38
6796,-34
6800,-31
6804,-28
6808,-27
6812,-28
6816,-29
6820,-30
6824,-31
6828,-32
6832,-32
6836,-32
6840,-31
6844,-32
6848,-31
6852,-32
6856,-32
6860,-32
6864,-32
6868,-32
6872,-31
6876,-30
6880,-28
6884,-28
6888,-28
6892,-30
6896,-33
6900,-37
6904,-41
6908,-44
6912,-45
6916,-44
6920,-40
6924,-34
6928,-27
6932,-19
6936,-14
6940,-10
6944,-10
6948,-13
6952,-19
6956,-26
6960,-33
6964,-38
6968,-42
6972,-43
6976,-42
6980,-39
6984,-36
6988,-33
6992,-30
6996,-28
7000,-27
7004,-27
7008,-27
7012,-27
7016,-28
7020,-30
7024,-33
7028,-37
7032,-40
7036,-43
7040,-44
7044,-43
7048,-39
7052,-34
7056,-26
7060,-18
7064,-12
7068,-8
7072,-7
7076,-9
7080,-16
7084,-25
7088,-36
7092,-46
7096,-53
7100,-57
7104,-56
7108,-52
7112,-43
7116,-33
7120,-22
7124,-14
7128,-8
7132,-7
7136,-8
7140,-14
7144,-21
7148,-29
7152,-36
7156,-42
7160,-45
7164,-45
7168,-43
7172,-40
7176,-35
7180,-32
7184,-29
7188,-27
7192,-27
7196,-28
7200,-30
7204,-31
7208,-32
7212,-32
7216,-33
7220,-32
7224,-33
7228,-32
7232,-33
7236,-33
7240,-34
7244,-34
7248,-34
7252,-32
7256,-31
7260,-29
7264,-28
7268,-27
7272,-28
7276,-30
7280,-33
7284,-38
7288,-42
7292,-45
7296,-46
7300,-44
7304,-39
7308,-32
7312,-24
7316,-16
7320,-10
7324,-7
7328,-7
7332,-11
7336,-19
7340,-29
7344,-40
7348,-50
7352,-56
7356,-59
7360,-57
7364,-51
7368,-41
7372,-30
7376,-19
7380,-11
7384,-5
7388,-3
7392,-5
7396,-11
7400,-20
7404,-30
7408,-41
7412,-51
7416,-57
7420,-59
7424,-57
7428,-51
7432,-41
7436,-31
7440,-20
7444,-11
7448,-5
7452,-3
7456,-5
7460,-11
7464,-20
7468,-31
7472,-42
7476,-52
7480,-58
7484,-60
7488,-58
7492,-51
7496,-42
7500,-31
7504,-20
7508,-11
7512,-5
7516,-3
7520,-6
7524,-12
7528,-21
7532,-32
7536,-43
7540,-52
7544,-58
7548,-60
7552,-57
7556,-50
7560,-40
7564,-29
7568,-18
7572,-11
7576,-7
7580,-7
7584,-11
7588,-18
7592,-25
7596,-33
7600,-40
7604,-44
7608,-46
7612,-45
7616,-42
7620,-38
7624,-33
7628,-30
7632,-28
7636,-28
7640,-29
7644,-30
7648,-32
7652,-33
7656,-34
7660,-34
7664,-34
7668,-34
7672,-34
7676,-34
7680,-34
7684,-34
7688,-35
7692,-34
7696,-34
7700,-34
7704,-34
7708,-33
7712,-33
7716,-33
7720,-33
7724,-32
7728,-33
7732,-32
7736,-33
7740,-33
7744,-35
7748,-35
7752,-36
7756,-35
7760,-35
7764,-33
7768,-32
7772,-30
7776,-28
7780,-28
7784,-29
7788,-32
7792,-36
7796,-41
7800,-45
7804,-48
7808,-48
7812,-45
7816,-40
7820,-32
7824,-24
7828,-16
7832,-10
7836,-8
7840,-9
7844,-15
7848,-24
7852,-35
7856,-46
7860,-56
7864,-60
7868,-62
7872,-57
7876,-50
7880,-38
7884,-28
7888,-17
7892,-11
7896,-7
7900,-9
7904,-13
7908,-20
7912,-29
7916,-37
7920,-43
7924,-47
7928,-49
7932,-47
7936,-44
7940,-39
7944,-35
7948,-32
7952,-30
7956,-28
7960,-28
7964,-27
7968,-28
7972,-29
7976,-31
7980,-34
7984,-38
7988,-42
7992,-46
7996,-48
8000,-48
8004,-44
8008,-39
8012,-32
8016,-23
8020,-16
8024,-10
8028,-8
8032,-10
8036,-16
8040,-24
8044,-36
8048,-45
8052,-55
8056,-59
8060,-61
8064,-57
8068,-50
8072,-39
8076,-29
8080,-18
8084,-11
8088,-7
8092,-6
8096,-10
8100,-16
8104,-26
8108,-37
8112,-46
8116,-55
8120,-59
8124,-59
8128,-54
8132,-47
8136,-37
8140,-27
8144,-17
8148,-11
8152,-8
8156,-9
8160,-14
8164,-21
8168,-29
8172,-37
8176,-43
8180,-46
8184,-48
8188,-46
8192,-44
8196,-39
8200,-36
8204,-32
8208,-30
8212,-28
8216,-28
8220,-26
8224,-27
8228,-27
8232,-29
8236,-32
8240,-36
8244,-40
8248,-44
8252,-47
8256,-47
8260,-44
8264,-39
8268,-32
8272,-24
8276,-18
8280,-14
8284,-13
8288,-15
8292,-21
8296,-28
8300,-35
8304,-41
8308,-45
8312,-46
8316,-45
8320,-42
8324,-38
8328,-34
8332,-30
8336,-28
8340,-26
8344,-27
8348,-26
8352,-27
8356,-28
8360,-30
8364,-33
8368,-37
8372,-41
8376,-44
8380,-46
8384,-46
8388,-43
8392,-38
8396,-31
8400,-24
8404,-18
8408,-13
8412,-12
8416,-14
8420,-20
8424,-26
8428,-34
8432,-40
8436,-45
8440,-46
8444,-45
8448,-42
8452,-38
8456,-33
8460,-30
8464,-28
8468,-27
8472,-28
8476,-29
8480,-31
8484,-32
8488,-33
8492,-33
8496,-33
8500,-33
8504,-33
8508,-33
8512,-33
8516,-33
8520,-33
8524,-33
8528,-33
8532,-33
8536,-33
8540,-33
8544,-32
8548,-32
8552,-32
8556,-32
8560,-32
8564,-32
8568,-32
8572,-32
8576,-32
8580,-32
8584,-32
8588,-32
8592,-32
8596,-32
8600,-32
8604,-32
8608,-32
8612,-32
8616,-32
8620,-32
8624,-32
8628,-32
8632,-32
8636,-32
8640,-32
8644,-32
8648,-33
8652,-32
8656,-32
8660,-31
8664,-30
8668,-29
8672,-28
8676,-27
8680,-28
8684,-30
8688,-33
8692,-38
8696,-41
8700,-44
8704,-45
8708,-43
8712,-38
8716,-32
8720,-25
8724,-18
8728,-13
8732,-11
8736,-12
8740,-17
8744,-23
8748,-30
8752,-37
8756,-42
8760,-44
8764,-45
8768,-43
8772,-39
8776,-35
8780,-32
8784,-29
8788,-28
8792,-29
8796,-29
8800,-31
8804,-31
8808,-32
8812,-32
8816,-32
8820,-32
8824,-32
8828,-31
8832,-32
8836,-32
8840,-33
8844,-33
8848,-33
8852,-32
8856,-31
8860,-29
8864,-28
8868,-27
8872,-27
8876,-29
8880,-31
8884,-35
8888,-39
8892,-42
8896,-44
8900,-42
8904,-39
8908,-33
8912,-26
8916,-19
8920,-14
8924,-11
8928,-11
8932,-15
8936,-21
8940,-28
8944,-35
8948,-40
8952,-44
8956,-44
8960,-43
8964,-40
8968,-36
8972,-32
8976,-29
8980,-28
8984,-27
8988,-26
8992,-26
8996,-27
9000,-28
9004,-29
9008,-32
9012,-36
9016,-39
9020,-42
9024,-44
9028,-43
9032,-40
9036,-35
9040,-27
9044,-20
9048,-13
9052,-9
9056,-7
9060,-9
9064,-15
9068,-24
9072,-34
9076,-44
9080,-52
9084,-57
9088,-58
9092,-54
9096,-47
9100,-37
9104,-26
9108,-17
9112,-10
9116,-7
9120,-8
9124,-12
9128,-19
9132,-27
9136,-34
9140,-40
9144,-44
9148,-45
9152,-43
9156,-40
9160,-36
9164,-32
9168,-29
9172,-27
9176,-27
9180,-27
9184,-29
9188,-30
9192,-32
9196,-32
9200,-32
9204,-32
9208,-32
9212,-32
9216,-31
9220,-32
9224,-32
9228,-33
9232,-33
9236,-33
9240,-32
9244,-30
9248,-29
9252,-28
9256,-27
9260,-28
9264,-31
9268,-35
9272,-39
9276,-43
9280,-46
9284,-46
9288,-43
9292,-38
9296,-31
9300,-23
9304,-15
9308,-9
9312,-6
9316,-7
9320,-12
9324,-20
9328,-30
9332,-40
9336,-50
9340,-56
9344,-58
9348,-56
9352,-50
9356,-40
9360,-30
9364,-20
9368,-11
9372,-6
9376,-4
9380,-6
9384,-11
9388,-20
9392,-31
9396,-42
9400,-51
9404,-57
9408,-60
9412,-57
9416,-51
9420,-42
9424,-31
9428,-20
9432,-11
9436,-6
9440,-3
9444,-5
9448,-11
9452,-20
9456,-31
9460,-42
9464,-51
9468,-58
9472,-60
9476,-58
9480,-52
9484,-43
9488,-32
9492,-21
9496,-12
9500,-6
9504,-3
9508,-5
9512,-10
9516,-19
9520,-30
9524,-40
9528,-50
9532,-57
9536,-60
9540,-57
9544,-52
9548,-42
9552,-31
9556,-20
9560,-12
9564,-7
9568,-7
9572,-9
9576,-15
9580,-23
9584,-31
9588,-39
9592,-44
9596,-46
9600,-46
9604,-44
9608,-40
9612,-35
9616,-32
9620,-29
9624,-28
9628,-29
9632,-30
9636,-32
9640,-33
9644,-34
9648,-34
9652,-35
9656,-34
9660,-34
9664,-34
9668,-34
9672,-34
9676,-34
9680,-34
9684,-34
9688,-34
9692,-34
9696,-33
9700,-33
9704,-33
9708,-33
9712,-33
9716,-33
9720,-33
9724,-34
9728,-33
9732,-35
9736,-35
9740,-36
9744,-35
9748,-36
9752,-34
9756,-33
9760,-31
9764,-29
9768,-27
9772,-27
9776,-30
9780,-33
9784,-38
9788,-43
9792,-47
9796,-49
9800,-48
9804,-44
9808,-37
9812,-29
9816,-20
9820,-13
9824,-8
9828,-7
9832,-10
9836,-17
9840,-27
9844,-38
9848,-50
